id,id2,v4,v5,v6
2346,2346,642.7,19.7,0.00299459562233365
2346,2346,642.7,19.7,0.00299459562233365
2347,2347,648,19.8,0.003010454028918
2347,2347,648,19.8,0.003010454028918
2348,2348,655,19.8,0.00301615411603875
2348,2348,655,19.8,0.00301615411603875
2349,2349,650.5,19.8,0.0030212854568588
2349,2349,650.5,19.8,0.0030212854568588
2350,2350,643.7,19.8,0.00302299761050479
2350,2350,643.7,19.8,0.00302299761050479
2351,2351,642,19.8,0.0030212854568588
2351,2351,642,19.8,0.0030212854568588
2352,2352,639.3,19.8,0.00302985476836808
2352,2352,639.3,19.8,0.00302985476836808
2353,2353,648,19.8,0.00301615411603875
2353,2353,648,19.8,0.00301615411603875
2354,2354,649,19.8,0.00301998281535946
2354,2354,649,19.8,0.00301998281535946
2355,2355,654,19.8,0.00301615411603875
2355,2355,654,19.8,0.00301615411603875
2356,2356,660,19.9,0.00303708491169476
2356,2356,660,19.9,0.00303708491169476
2357,2357,677.3,20.1,0.00306873902173689
2357,2357,677.3,20.1,0.00306873902173689
2358,2358,698.2,20.4,0.00310254098194816
2358,2358,698.2,20.4,0.00310254098194816
2359,2359,709.2,20.5,0.00312069444972632
2359,2359,709.2,20.5,0.00312069444972632
2360,2360,712,20.4,0.00311510890191837
2360,2360,712,20.4,0.00311510890191837
2361,2361,710,20.5,0.00313554997033061
2361,2361,710,20.5,0.00313554997033061
2362,2362,708,20.4,0.00312709522572479
2362,2362,708,20.4,0.00312709522572479
2363,2363,707.5,20.6,0.00314323630024997
2363,2363,707.5,20.6,0.00314323630024997
2364,2364,725.8,20.7,0.00316591207479449
2364,2364,725.8,20.7,0.00316591207479449
2365,2365,733.2,20.8,0.00318207756450964
2365,2365,733.2,20.8,0.00318207756450964
2366,2366,735.3,20.8,0.00319096030254309
2366,2366,735.3,20.8,0.00319096030254309
2367,2367,740.8,20.8,0.00319481714505113
2367,2367,740.8,20.8,0.00319481714505113
2368,2368,744.2,20.9,0.0032025309728276
2368,2368,744.2,20.9,0.0032025309728276
2369,2369,757,20.8,0.00319096030254309
2369,2369,757,20.8,0.00319096030254309
2370,2370,759,20.8,0.00319096030254309
2370,2370,759,20.8,0.00319096030254309
2371,2371,752.2,20.8,0.00319481714505113
2371,2371,752.2,20.8,0.00319481714505113
2372,2372,754.5,20.9,0.0032025309728276
2372,2372,754.5,20.9,0.0032025309728276
2373,2373,758.5,20.9,0.00321984272199134
2373,2373,758.5,20.9,0.00321984272199134
2374,2374,764,21,0.00323333086438862
2374,2374,764,21,0.00323333086438862
2375,2375,765.2,21.1,0.00324106938547011
2375,2375,765.2,21.1,0.00324106938547011
2376,2376,769.8,21.1,0.0032666179277636
2376,2376,769.8,21.1,0.0032666179277636
2377,2377,780.2,21.2,0.00328136808595491
2377,2377,780.2,21.2,0.00328136808595491
2378,2378,786,21.3,0.00328835524589222
2378,2378,786,21.3,0.00328835524589222
2379,2379,783.2,21.2,0.00327787456454339
2379,2379,783.2,21.2,0.00327787456454339
2380,2380,787,21.3,0.0032848616464043
2380,2380,787,21.3,0.0032848616464043
2381,2381,787.7,21.2,0.0032743810821691
2381,2381,787.7,21.2,0.0032743810821691
2382,2382,786.8,21.2,0.0032743810821691
2382,2382,786.8,21.2,0.0032743810821691
2383,2383,782.5,21.2,0.0032743810821691
2383,2383,782.5,21.2,0.0032743810821691
2384,2384,779.8,21.1,0.00325885496612408
2384,2384,779.8,21.1,0.00325885496612408
2385,2385,777.5,21.1,0.00325109219724338
2385,2385,777.5,21.1,0.00325109219724338
2386,2386,779.3,21.1,0.00325885496612408
2386,2386,779.3,21.1,0.00325885496612408
2387,2387,782.8,21.1,0.00327007705069215
2387,2387,782.8,21.1,0.00327007705069215
2388,2388,787.5,21.1,0.00326114228977468
2388,2388,787.5,21.1,0.00326114228977468
2389,2389,777,21.1,0.00327512524260638
2389,2389,777,21.1,0.00327512524260638
2390,2390,789.7,21.1,0.00327382339860608
2390,2390,789.7,21.1,0.00327382339860608
2391,2391,805.2,21.1,0.00327007705069215
2391,2391,805.2,21.1,0.00327007705069215
2392,2392,801.2,21,0.00326301830262213
2392,2392,801.2,21,0.00326301830262213
2393,2393,796,21,0.00326340884175517
2393,2393,796,21,0.00326340884175517
2394,2394,793.2,21,0.00327185259165016
2394,2394,793.2,21,0.00327185259165016
2395,2395,788.3,21,0.00327581372742662
2395,2395,788.3,21,0.00327581372742662
2396,2396,794.5,21,0.00327702411140154
2396,2396,794.5,21,0.00327702411140154
2397,2397,797.5,21,0.00328157363527027
2397,2397,797.5,21,0.00328157363527027
2398,2398,810,21,0.00329357109246129
2398,2398,810,21,0.00329357109246129
2399,2399,812.5,21,0.00328157363527027
2399,2399,812.5,21,0.00328157363527027
2400,2400,813.7,21,0.00328681000721484
2400,2400,813.7,21,0.00328681000721484
2401,2401,809.2,21,0.00328230854413818
2401,2401,809.2,21,0.00328230854413818
2402,2402,812.3,21,0.00328157363527027
2402,2402,812.3,21,0.00328157363527027
2403,2403,807.7,21,0.00328681000721484
2403,2403,807.7,21,0.00328681000721484
2404,2404,810.5,21,0.0032866351830872
2404,2404,810.5,21,0.0032866351830872
2405,2405,811.5,21,0.00329170360317058
2405,2405,811.5,21,0.00329170360317058
2406,2406,808,21,0.00328519826458598
2406,2406,808,21,0.00328519826458598
2407,2407,804.5,21,0.0032787018749781
2407,2407,804.5,21,0.0032787018749781
2408,2408,797.3,20.9,0.00326628661412406
2408,2408,797.3,20.9,0.00326628661412406
2409,2409,796.3,20.9,0.00328351897769845
2409,2409,796.3,20.9,0.00328351897769845
2410,2410,798.5,20.9,0.00328052289186158
2410,2410,798.5,20.9,0.00328052289186158
2411,2411,796,20.8,0.00326866896536751
2411,2411,796,20.8,0.00326866896536751
2412,2412,801.2,21,0.00329091571756336
2412,2412,801.2,21,0.00329091571756336
2413,2413,811,21.1,0.0033074617322846
2413,2413,811,21.1,0.0033074617322846
2414,2414,821.5,21.2,0.00332006301583508
2414,2414,821.5,21.2,0.00332006301583508
2415,2415,830.2,21.3,0.00333385837799151
2415,2415,830.2,21.3,0.00333385837799151
2416,2416,835,21.3,0.00332713300899553
2416,2416,835,21.3,0.00332713300899553
2417,2417,831,21.2,0.00332322065566757
2417,2417,831,21.2,0.00332322065566757
2418,2418,834.8,21.3,0.00333226520275809
2418,2418,834.8,21.3,0.00333226520275809
2419,2419,837,21.3,0.00332713300899553
2419,2419,837,21.3,0.00332713300899553
2420,2420,841,21.3,0.00333226520275809
2420,2420,841,21.3,0.00333226520275809
2421,2421,844.5,21.3,0.00332872470430793
2421,2421,844.5,21.3,0.00332872470430793
2422,2422,847,21.3,0.00335560819829238
2422,2422,847,21.3,0.00335560819829238
2423,2423,842.5,21.3,0.0033441466432948
2423,2423,842.5,21.3,0.0033441466432948
2424,2424,841,21.2,0.00333347591803249
2424,2424,841,21.2,0.00333347591803249
2425,2425,839.5,21.2,0.0033409849089552
2425,2425,839.5,21.2,0.0033409849089552
2426,2426,844.5,21.3,0.00334689126491045
2426,2426,844.5,21.3,0.00334689126491045
2427,2427,847,21.2,0.00333347591803249
2427,2427,847,21.2,0.00333347591803249
2428,2428,847.8,21.3,0.0033441466432948
2428,2428,847.8,21.3,0.0033441466432948
2429,2429,843.3,21.2,0.00332453136508391
2429,2429,843.3,21.2,0.00332453136508391
2430,2430,847.2,21.3,0.0033464966480141
2430,2430,847.2,21.3,0.0033464966480141
2431,2431,848.5,21.3,0.00335560819829238
2431,2431,848.5,21.3,0.00335560819829238
2432,2432,848.5,21.4,0.00336183337511146
2432,2432,848.5,21.4,0.00336183337511146
2433,2433,854.2,21.4,0.00336351296377594
2433,2433,854.2,21.4,0.00336351296377594
2434,2434,848.2,21.1,0.00331494712185242
2434,2434,848.2,21.1,0.00331494712185242
2435,2435,844.3,21.2,0.00332663598556098
2435,2435,844.3,21.2,0.00332663598556098
2436,2436,836.5,21.2,0.00331299318254051
2436,2436,836.5,21.2,0.00331299318254051
2437,2437,838,21.2,0.00331980841346625
2437,2437,838,21.2,0.00331980841346625
2438,2438,841.5,21.1,0.003306302478428
2438,2438,841.5,21.1,0.003306302478428
2439,2439,832,21,0.00329170360317058
2439,2439,832,21,0.00329170360317058
2440,2440,825,20.9,0.00326539589365197
2440,2440,825,20.9,0.00326539589365197
2441,2441,824,20.9,0.00327365544586539
2441,2441,824,20.9,0.00327365544586539
2442,2442,826.8,21.2,0.00330906556645272
2442,2442,826.8,21.2,0.00330906556645272
2443,2443,824,21.1,0.00329728301421794
2443,2443,824,21.1,0.00329728301421794
2444,2444,827.5,21.2,0.00331299318254051
2444,2444,827.5,21.2,0.00331299318254051
2445,2445,843.5,21.2,0.00331864903638707
2445,2445,843.5,21.2,0.00331864903638707
2446,2446,845.6,21.2,0.0033236097201333
2446,2446,845.6,21.2,0.0033236097201333
2447,2447,837.3,20.8,0.00326866896536751
2447,2447,837.3,20.8,0.00326866896536751
2448,2448,825.7,21.1,0.00329881838052129
2448,2448,825.7,21.1,0.00329881838052129
2449,2449,831.8,21,0.00329711914406046
2449,2449,831.8,21,0.00329711914406046
2450,2450,832.2,21,0.00332622797144664
2450,2450,832.2,21,0.00332622797144664
2451,2451,843,21.1,0.00334021979127877
2451,2451,843,21.1,0.00334021979127877
2452,2452,839,20.7,0.00328054259828353
2452,2452,839,20.7,0.00328054259828353
2453,2453,832.5,20.8,0.00329884239319777
2453,2453,832.5,20.8,0.00329884239319777
2454,2454,840,21,0.00334842756234686
2454,2454,840,21,0.00334842756234686
2455,2455,850,20.9,0.00334187449611367
2455,2455,850,20.9,0.00334187449611367
2456,2456,853.8,21.1,0.0033763756804593
2456,2456,853.8,21.1,0.0033763756804593
2457,2457,852,21,0.00336545572585474
2457,2457,852,21,0.00336545572585474
2458,2458,856.2,21,0.0033610247671086
2458,2458,856.2,21,0.0033610247671086
2459,2459,854.5,20.9,0.00335659387115217
2459,2459,854.5,20.9,0.00335659387115217
2460,2460,854,20.9,0.00334773226760308
2460,2460,854,20.9,0.00334773226760308
2461,2461,850.8,20.8,0.0033356486674956
2461,2461,850.8,20.8,0.0033356486674956
2462,2462,844.5,20.9,0.00334813506231597
2462,2462,844.5,20.9,0.00334813506231597
2463,2463,850.8,21.1,0.00337754047794719
2463,2463,850.8,21.1,0.00337754047794719
2464,2464,861,20.9,0.00335391054716794
2464,2464,861,20.9,0.00335391054716794
2465,2465,865,20.9,0.00336036728266843
2465,2465,865,20.9,0.00336036728266843
2466,2466,860.8,20.8,0.00334627773474081
2466,2466,860.8,20.8,0.00334627773474081
2467,2467,853.2,20.9,0.00335983033431899
2467,2467,853.2,20.9,0.00335983033431899
2468,2468,849.8,20.7,0.00332324287422974
2468,2468,849.8,20.7,0.00332324287422974
2469,2469,844.5,20.9,0.00337520823685561
2469,2469,844.5,20.9,0.00337520823685561
2470,2470,846.8,20.9,0.00334913821487917
2470,2470,846.8,20.9,0.00334913821487917
2471,2471,852.5,20.7,0.0033299422525362
2471,2471,852.5,20.7,0.0033299422525362
2472,2472,851,20.8,0.00333162090456645
2472,2472,851,20.8,0.00333162090456645
2473,2473,854.8,20.8,0.00332799596229192
2473,2473,854.8,20.8,0.00332799596229192
2474,2474,852.7,20.7,0.00332808493840404
2474,2474,852.7,20.7,0.00332808493840404
2475,2475,848.2,20.7,0.00332171157107602
2475,2475,848.2,20.7,0.00332171157107602
2476,2476,848,20.7,0.00332171157107602
2476,2476,848,20.7,0.00332171157107602
2477,2477,846,20.6,0.00330101160183458
2477,2477,846,20.6,0.00330101160183458
2478,2478,844.5,20.7,0.0033243710620435
2478,2478,844.5,20.7,0.0033243710620435
2479,2479,846.8,20.8,0.00334587327716802
2479,2479,846.8,20.8,0.00334587327716802
2480,2480,849,20.7,0.00333422534811644
2480,2480,849,20.7,0.00333422534811644
2481,2481,837,20.6,0.00331121661205061
2481,2481,837,20.6,0.00331121661205061
2482,2482,830.3,20.5,0.00330311734014026
2482,2482,830.3,20.5,0.00330311734014026
2483,2483,829.5,20.6,0.0033274157853251
2483,2483,829.5,20.6,0.0033274157853251
2484,2484,830.7,20.6,0.0033017234962236
2484,2484,830.7,20.6,0.0033017234962236
2485,2485,834.2,20.6,0.00331931609377617
2485,2485,834.2,20.6,0.00331931609377617
2486,2486,833.5,20.6,0.00332296092900706
2486,2486,833.5,20.6,0.00332296092900706
2487,2487,827.7,20.5,0.00330311734014026
2487,2487,827.7,20.5,0.00330311734014026
2488,2488,821.2,20.7,0.00333195170424639
2488,2488,821.2,20.7,0.00333195170424639
2489,2489,822.3,20.5,0.00329399891137401
2489,2489,822.3,20.5,0.00329399891137401
2490,2490,821.8,20.6,0.00331015271078034
2490,2490,821.8,20.6,0.00331015271078034
2491,2491,826,20.7,0.00331175136679585
2491,2491,826,20.7,0.00331175136679585
2492,2492,829.5,20.6,0.00331364536897211
2492,2492,829.5,20.6,0.00331364536897211
2493,2493,832,20.6,0.00330101160183458
2493,2493,832,20.6,0.00330101160183458
2494,2494,823,20.6,0.00330101160183458
2494,2494,823,20.6,0.00330101160183458
2495,2495,824,20.6,0.00330101160183458
2495,2495,824,20.6,0.00330101160183458
2496,2496,825.2,20.6,0.00330101160183458
2496,2496,825.2,20.6,0.00330101160183458
2497,2497,830.8,20.6,0.00330503897046288
2497,2497,830.8,20.6,0.00330503897046288
2498,2498,831,20.5,0.00328490264608514
2498,2498,831,20.5,0.00328490264608514
2499,2499,826,20.6,0.00330557937496198
2499,2499,826,20.6,0.00330557937496198
2500,2500,818.3,20.5,0.00330242542044239
2500,2500,818.3,20.5,0.00330242542044239
2501,2501,815.8,20.5,0.00329348077410498
2501,2501,815.8,20.5,0.00329348077410498
2502,2502,816,20.5,0.00328944801119081
2502,2502,816,20.5,0.00328944801119081
2503,2503,813.2,20.5,0.00328490264608514
2503,2503,813.2,20.5,0.00328490264608514
2504,2504,806,20.4,0.00326718375337819
2504,2504,806,20.4,0.00326718375337819
2505,2505,804.5,20.5,0.00328892980720994
2505,2505,804.5,20.5,0.00328892980720994
2506,2506,801,20.5,0.00327845929618166
2506,2506,801,20.5,0.00327845929618166
2507,2507,796,20.6,0.00329698428508366
2507,2507,796,20.6,0.00329698428508366
2508,2508,801,20.4,0.00327564037235591
2508,2508,801,20.4,0.00327564037235591
2509,2509,803,20.4,0.00326718375337819
2509,2509,803,20.4,0.00326718375337819
2510,2510,795.7,20.4,0.00326718375337819
2510,2510,795.7,20.4,0.00326718375337819
2511,2511,794,20.4,0.00327161338240943
2511,2511,794,20.4,0.00327161338240943
2512,2512,787,20.5,0.00328490264608514
2512,2512,787,20.5,0.00328490264608514
2513,2513,787,20.4,0.00326718375337819
2513,2513,787,20.4,0.00326718375337819
2514,2514,788,20.4,0.00326718375337819
2514,2514,788,20.4,0.00326718375337819
2515,2515,786.5,20.4,0.00326718375337819
2515,2515,786.5,20.4,0.00326718375337819
2516,2516,788.2,20.4,0.00326718375337819
2516,2516,788.2,20.4,0.00326718375337819
2517,2517,788.3,20.4,0.00326718375337819
2517,2517,788.3,20.4,0.00326718375337819
2518,2518,781,20.4,0.00326718375337819
2518,2518,781,20.4,0.00326718375337819
2519,2519,788.8,20.4,0.0032531429315252
2519,2519,788.8,20.4,0.0032531429315252
2520,2520,790.7,20.3,0.00324312720518315
2520,2520,790.7,20.3,0.00324312720518315
2521,2521,789.5,20.3,0.00324912852407748
2521,2521,789.5,20.3,0.00324912852407748
2522,2522,794.3,20.4,0.00326718375337819
2522,2522,794.3,20.4,0.00326718375337819
2523,2523,792.5,20.4,0.00326658997353317
2523,2523,792.5,20.4,0.00326658997353317
2524,2524,789.5,20.2,0.00323427566472548
2524,2524,789.5,20.2,0.00323427566472548
2525,2525,785.5,20.5,0.00329027220577913
2525,2525,785.5,20.5,0.00329027220577913
2526,2526,792.6,20.5,0.00328047282876157
2526,2526,792.6,20.5,0.00328047282876157
2527,2527,800,20.4,0.00327308993936706
2527,2527,800,20.4,0.00327308993936706
2528,2528,795,20.5,0.00327899623693499
2528,2528,795,20.5,0.00327899623693499
2529,2529,795.8,20.3,0.00325590861722737
2529,2529,795.8,20.3,0.00325590861722737
2530,2530,802,20.4,0.00326658997353317
2530,2530,802,20.4,0.00326658997353317
2531,2531,803,20.4,0.00326718375337819
2531,2531,803,20.4,0.00326718375337819
2532,2532,796.2,20.4,0.00326718375337819
2532,2532,796.2,20.4,0.00326718375337819
2533,2533,806.7,20.4,0.00326718375337819
2533,2533,806.7,20.4,0.00326718375337819
2534,2534,805.7,20.4,0.00326772067476656
2534,2534,805.7,20.4,0.00326772067476656
2535,2535,803,20.3,0.00325107654049993
2535,2535,803,20.3,0.00325107654049993
2536,2536,800.2,20.4,0.00327161338240943
2536,2536,800.2,20.4,0.00327161338240943
2537,2537,793,20.4,0.00326718375337819
2537,2537,793,20.4,0.00326718375337819
2538,2538,791,20.4,0.00326718375337819
2538,2538,791,20.4,0.00326718375337819
2539,2539,800.5,20.5,0.00328490264608514
2539,2539,800.5,20.5,0.00328490264608514
2540,2540,808,20.4,0.00327308993936706
2540,2540,808,20.4,0.00327308993936706
2541,2541,805.5,20.4,0.00326718375337819
2541,2541,805.5,20.4,0.00326718375337819
2542,2542,804,20.4,0.00326718375337819
2542,2542,804,20.4,0.00326718375337819
2543,2543,798.5,20.3,0.00325913004320515
2543,2543,798.5,20.3,0.00325913004320515
2544,2544,806.2,20.3,0.00325960718226015
2544,2544,806.2,20.3,0.00325960718226015
2545,2545,802.5,20.2,0.00324423122631609
2545,2545,802.5,20.2,0.00324423122631609
2546,2546,794.3,20.3,0.00325761340127826
2546,2546,794.3,20.3,0.00325761340127826
2547,2547,800.2,20.3,0.00327760600493593
2547,2547,800.2,20.3,0.00327760600493593
2548,2548,806,20.3,0.00326903583036557
2548,2548,806,20.3,0.00326903583036557
2549,2549,804.5,20.2,0.00326181431677313
2549,2549,804.5,20.2,0.00326181431677313
2550,2550,801,20.3,0.00326991251875266
2550,2550,801,20.3,0.00326991251875266
2551,2551,801.5,20.3,0.00326991251875266
2551,2551,801.5,20.3,0.00326991251875266
2552,2552,805,20.3,0.00326545848170495
2552,2552,805,20.3,0.00326545848170495
2553,2553,802.3,20.2,0.00325938489708391
2553,2553,802.3,20.2,0.00325938489708391
2554,2554,800.7,20.3,0.00325823428158547
2554,2554,800.7,20.3,0.00325823428158547
2555,2555,799.5,20.3,0.00326950760367163
2555,2555,799.5,20.3,0.00326950760367163
2556,2556,806,20.2,0.00326181431677313
2556,2556,806,20.2,0.00326181431677313
2557,2557,812.7,20.4,0.00326783347909749
2557,2557,812.7,20.4,0.00326783347909749
2558,2558,816.5,20.3,0.00326815456824215
2558,2558,816.5,20.3,0.00326815456824215
2559,2559,820.3,20.4,0.00327925123942565
2559,2559,820.3,20.4,0.00327925123942565
2560,2560,817.5,20.5,0.00330583456706247
2560,2560,817.5,20.5,0.00330583456706247
2561,2561,811.3,20.4,0.0032852996804469
2561,2561,811.3,20.4,0.0032852996804469
2562,2562,820.8,20.4,0.00327623069597488
2562,2562,820.8,20.4,0.00327623069597488
2563,2563,815.5,20.5,0.0032895567628539
2563,2563,815.5,20.5,0.0032895567628539
2564,2564,821,20.4,0.00328511467744824
2564,2564,821,20.4,0.00328511467744824
2565,2565,821.5,20.4,0.00328471085463187
2565,2565,821.5,20.4,0.00328471085463187
2566,2566,813,20.5,0.00328409722008502
2566,2566,813,20.5,0.00328409722008502
2567,2567,801.7,20.4,0.00326783347909749
2567,2567,801.7,20.4,0.00326783347909749
2568,2568,799,20.3,0.00325707551170042
2568,2568,799,20.3,0.00325707551170042
2569,2569,799.7,20.4,0.00326181459021045
2569,2569,799.7,20.4,0.00326181459021045
2570,2570,797.2,20.3,0.00324745253196683
2570,2570,797.2,20.3,0.00324745253196683
2571,2571,789.8,20.2,0.00324020464092953
2571,2571,789.8,20.2,0.00324020464092953
2572,2572,780.2,20.2,0.00323658075842388
2572,2572,780.2,20.2,0.00323658075842388
2573,2573,782.3,20.2,0.00323121212081626
2573,2573,782.3,20.2,0.00323121212081626
2574,2574,779.3,20.1,0.00322047512218536
2574,2574,779.3,20.1,0.00322047512218536
2575,2575,773.5,20.1,0.00322691727711109
2575,2575,773.5,20.1,0.00322691727711109
2576,2576,771.7,20.1,0.00322852783658594
2576,2576,771.7,20.1,0.00322852783658594
2577,2577,769,20,0.00320437031566424
2577,2577,769,20,0.00320437031566424
2578,2578,763,20,0.00320437031566424
2578,2578,763,20,0.00320437031566424
2579,2579,760,20,0.00320437031566424
2579,2579,760,20,0.00320437031566424
2580,2580,752,20.1,0.00322047512218536
2580,2580,752,20.1,0.00322047512218536
2581,2581,757.5,20.1,0.00322450145345648
2581,2581,757.5,20.1,0.00322450145345648
2582,2582,759,20,0.00320839643951202
2582,2582,759,20,0.00320839643951202
2583,2583,757.8,20,0.00320437031566424
2583,2583,757.8,20,0.00320437031566424
2584,2584,754.8,20.1,0.00321644884277157
2584,2584,754.8,20.1,0.00321644884277157
2585,2585,755,20.1,0.00321644884277158
2585,2585,755,20.1,0.00321644884277158
2586,2586,753.5,20.1,0.00320256516457624
2586,2586,753.5,20.1,0.00320256516457624
2587,2587,760,20.1,0.00320256516457624
2587,2587,760,20.1,0.00320256516457624
2588,2588,758,20,0.00318473164725866
2588,2588,758,20,0.00318473164725866
2589,2589,751.8,20,0.00318473164725866
2589,2589,751.8,20,0.00318473164725866
2590,2590,739.2,20,0.00318473164725866
2590,2590,739.2,20,0.00318473164725866
2591,2591,732,20,0.00316585374749298
2591,2591,732,20,0.00316585374749298
2592,2592,733,20,0.00317495209552161
2592,2592,733,20,0.00317495209552161
2593,2593,723.5,20,0.00317007223832875
2593,2593,723.5,20,0.00317007223832875
2594,2594,720.2,20,0.00316082471837625
2594,2594,720.2,20,0.00316082471837625
2595,2595,719.2,20,0.00316519898334311
2595,2595,719.2,20,0.00316519898334311
2596,2596,714.3,20,0.00316082471837625
2596,2596,714.3,20,0.00316082471837625
2597,2597,713.4,19.9,0.00315111242045884
2597,2597,713.4,19.9,0.00315111242045884
2598,2598,708,19.9,0.00313706376502723
2598,2598,708,19.9,0.00313706376502723
2599,2599,708.5,19.9,0.00312645689641751
2599,2599,708.5,19.9,0.00312645689641751
2600,2600,701,19.9,0.00312645689641751
2600,2600,701,19.9,0.00312645689641751
2601,2601,692.5,19.9,0.00312645689641751
2601,2601,692.5,19.9,0.00312645689641751
2602,2602,688.8,19.9,0.00312645689641751
2602,2602,688.8,19.9,0.00312645689641751
2603,2603,689.7,19.7,0.00309591607748975
2603,2603,689.7,19.7,0.00309591607748975
2604,2604,676.2,19.8,0.00309754985994537
2604,2604,676.2,19.8,0.00309754985994537
2605,2605,671.3,19.7,0.00308160987056291
2605,2605,671.3,19.7,0.00308160987056291
2606,2606,665.3,19.7,0.00307219064941045
2606,2606,665.3,19.7,0.00307219064941045
2607,2607,662.2,19.7,0.00308448802253734
2607,2607,662.2,19.7,0.00308448802253734
2608,2608,660,19.7,0.00307742351500443
2608,2608,660,19.7,0.00307742351500443
2609,2609,662.5,19.6,0.00306564969062438
2609,2609,662.5,19.6,0.00306564969062438
2610,2610,658.8,19.6,0.00305780072077818
2610,2610,658.8,19.6,0.00305780072077818
2611,2611,659.2,19.6,0.00306172518106119
2611,2611,659.2,19.6,0.00306172518106119
2612,2612,652,19.6,0.00305387630977445
2612,2612,652,19.6,0.00305387630977445
2613,2613,653.5,19.6,0.00306172518106119
2613,2613,653.5,19.6,0.00306172518106119
2614,2614,658.5,19.6,0.00305387630977445
2614,2614,658.5,19.6,0.00305387630977445
2615,2615,656,19.4,0.00303307775413431
2615,2615,656,19.4,0.00303307775413431
2616,2616,652.5,19.5,0.00304995194804905
2616,2616,652.5,19.5,0.00304995194804905
2617,2617,658.5,19.6,0.00306172518106119
2617,2617,658.5,19.6,0.00306172518106119
2618,2618,665.2,19.5,0.00306485175435598
2618,2618,665.2,19.5,0.00306485175435598
2619,2619,660,19.5,0.00306485175435598
2619,2619,660,19.5,0.00306485175435598
2620,2620,663.2,19.5,0.00306485175435598
2620,2620,663.2,19.5,0.00306485175435598
2621,2621,665,19.5,0.00307524859218901
2621,2621,665,19.5,0.00307524859218901
2622,2622,668.7,19.5,0.00308567645329438
2622,2622,668.7,19.5,0.00308567645329438
2623,2623,667,19.5,0.00308130330108709
2623,2623,667,19.5,0.00308130330108709
2624,2624,664,19.4,0.00307693021006926
2624,2624,664,19.4,0.00307693021006926
2625,2625,655.2,19.4,0.00307255718023959
2625,2625,655.2,19.4,0.00307255718023959
2626,2626,655.5,19.5,0.00308130330108709
2626,2626,655.5,19.5,0.00308130330108709
2627,2627,659,19.4,0.00307693021006926
2627,2627,659,19.4,0.00307693021006926
2628,2628,656.2,19.4,0.00306420883865291
2628,2628,656.2,19.4,0.00306420883865291
2629,2629,659.5,19.4,0.00306818421159682
2629,2629,659.5,19.4,0.00306818421159682
2630,2630,654,19.3,0.00305228302321123
2630,2630,654,19.3,0.00305228302321123
2631,2631,647,19.3,0.00305625824446108
2631,2631,647,19.3,0.00305625824446108
2632,2632,652.7,19.4,0.00306818421159682
2632,2632,652.7,19.4,0.00306818421159682
2633,2633,663.8,19.3,0.00306966160411553
2633,2633,663.8,19.3,0.00306966160411553
2634,2634,652,19.4,0.0030817818824015
2634,2634,652,19.4,0.0030817818824015
2635,2635,653,19.3,0.00307111545177247
2635,2635,653,19.3,0.00307111545177247
2636,2636,649.5,19.2,0.0030650234197501
2636,2636,649.5,19.2,0.0030650234197501
2637,2637,640,19.3,0.00309809939732844
2637,2637,640,19.3,0.00309809939732844
2638,2638,645.5,19.3,0.0030818848103959
2638,2638,645.5,19.3,0.0030818848103959
2639,2639,646,19.2,0.00307019585285627
2639,2639,646,19.2,0.00307019585285627
2640,2640,637.2,19.1,0.00305878636163381
2640,2640,637.2,19.1,0.00305878636163381
2641,2641,632.2,19.1,0.0030626837857422
2641,2641,632.2,19.1,0.0030626837857422
2642,2642,623.2,19,0.00303573426118885
2642,2642,623.2,19,0.00303573426118885
2643,2643,624,19.2,0.00306926860661904
2643,2643,624,19.2,0.00306926860661904
2644,2644,633.5,19.2,0.00307556172562946
2644,2644,633.5,19.2,0.00307556172562946
2645,2645,634.2,19.1,0.0030554401777391
2645,2645,634.2,19.1,0.0030554401777391
2646,2646,626,19.1,0.0030594643836806
2646,2646,626,19.1,0.0030594643836806
2647,2647,629,19.1,0.00306369627833641
2647,2647,629,19.1,0.00306369627833641
2648,2648,626.8,19.1,0.00305986257422779
2648,2648,626.8,19.1,0.00305986257422779
2649,2649,626.7,19.1,0.00306537537622089
2649,2649,626.7,19.1,0.00306537537622089
2650,2650,631,19,0.00305915765815247
2650,2650,631,19,0.00305915765815247
2651,2651,629.8,19.1,0.00306832968772729
2651,2651,629.8,19.1,0.00306832968772729
2652,2652,625,19,0.00305601180447185
2652,2652,625,19,0.00305601180447185
2653,2653,626,19,0.00305601180447185
2653,2653,626,19,0.00305601180447185
2654,2654,627,19,0.00306023670648439
2654,2654,627,19,0.00306023670648439
2655,2655,630.7,19,0.00306023670648439
2655,2655,630.7,19,0.00306023670648439
2656,2656,639.2,19.1,0.00308451627893368
2656,2656,639.2,19.1,0.00308451627893368
2657,2657,642.3,19,0.00305998996399916
2657,2657,642.3,19,0.00305998996399916
2658,2658,637,19.1,0.00306832968772729
2658,2658,637,19.1,0.00306832968772729
2659,2659,654.5,19.1,0.003076422878541
2659,2659,654.5,19.1,0.003076422878541
2660,2660,658.5,19.2,0.00309260988891347
2660,2660,658.5,19.2,0.00309260988891347
2661,2661,669,19.2,0.00309260988891347
2661,2661,669,19.2,0.00309260988891347
2662,2662,673,19.2,0.00310381135399823
2662,2662,673,19.2,0.00310381135399823
2663,2663,680,19.3,0.0031317384210383
2663,2663,680,19.3,0.0031317384210383
