id,id2,v1,c1,v2,v3
1546,1546,0,0,21.2,2015-02-05 19:36:00
1546,1546,0,0,21.2,2015-02-05 19:36:00
1547,1547,0,0,21.2,2015-02-05 19:37:00
1547,1547,0,0,21.2,2015-02-05 19:37:00
1548,1548,0,0,21.2,2015-02-05 19:38:00
1548,1548,0,0,21.2,2015-02-05 19:38:00
1549,1549,0,0,21.1,2015-02-05 19:38:59
1549,1549,0,0,21.1,2015-02-05 19:38:59
1550,1550,0,0,21.1,2015-02-05 19:40:00
1550,1550,0,0,21.1,2015-02-05 19:40:00
1551,1551,0,0,21.1,2015-02-05 19:40:59
1551,1551,0,0,21.1,2015-02-05 19:40:59
1552,1552,0,0,21.1,2015-02-05 19:41:59
1552,1552,0,0,21.1,2015-02-05 19:41:59
1553,1553,0,0,21.1,2015-02-05 19:43:00
1553,1553,0,0,21.1,2015-02-05 19:43:00
1554,1554,0,0,21.2,2015-02-05 19:44:00
1554,1554,0,0,21.2,2015-02-05 19:44:00
1555,1555,0,0,21.2,2015-02-05 19:45:00
1555,1555,0,0,21.2,2015-02-05 19:45:00
1556,1556,0,0,21.1,2015-02-05 19:46:00
1556,1556,0,0,21.1,2015-02-05 19:46:00
1557,1557,0,0,21.1,2015-02-05 19:46:59
1557,1557,0,0,21.1,2015-02-05 19:46:59
1558,1558,0,0,21.1,2015-02-05 19:47:59
1558,1558,0,0,21.1,2015-02-05 19:47:59
1559,1559,0,0,21.1,2015-02-05 19:49:00
1559,1559,0,0,21.1,2015-02-05 19:49:00
1560,1560,0,0,21.1,2015-02-05 19:50:00
1560,1560,0,0,21.1,2015-02-05 19:50:00
1561,1561,0,0,21.1,2015-02-05 19:51:00
1561,1561,0,0,21.1,2015-02-05 19:51:00
1562,1562,0,0,21.1,2015-02-05 19:52:00
1562,1562,0,0,21.1,2015-02-05 19:52:00
1563,1563,0,0,21.1,2015-02-05 19:53:00
1563,1563,0,0,21.1,2015-02-05 19:53:00
1564,1564,0,0,21.2,2015-02-05 19:53:59
1564,1564,0,0,21.2,2015-02-05 19:53:59
1565,1565,0,0,21.2,2015-02-05 19:54:59
1565,1565,0,0,21.2,2015-02-05 19:54:59
1566,1566,0,0,21.2,2015-02-05 19:56:00
1566,1566,0,0,21.2,2015-02-05 19:56:00
1567,1567,0,0,21.1,2015-02-05 19:57:00
1567,1567,0,0,21.1,2015-02-05 19:57:00
1568,1568,0,0,21.1,2015-02-05 19:58:00
1568,1568,0,0,21.1,2015-02-05 19:58:00
1569,1569,0,0,21.2,2015-02-05 19:59:00
1569,1569,0,0,21.2,2015-02-05 19:59:00
1570,1570,0,0,21.2,2015-02-05 19:59:59
1570,1570,0,0,21.2,2015-02-05 19:59:59
1571,1571,0,0,21.1,2015-02-05 20:00:59
1571,1571,0,0,21.1,2015-02-05 20:00:59
1572,1572,0,0,21.2,2015-02-05 20:02:00
1572,1572,0,0,21.2,2015-02-05 20:02:00
1573,1573,0,0,21.1,2015-02-05 20:03:00
1573,1573,0,0,21.1,2015-02-05 20:03:00
1574,1574,0,0,21.2,2015-02-05 20:04:00
1574,1574,0,0,21.2,2015-02-05 20:04:00
1575,1575,0,0,21.2,2015-02-05 20:05:00
1575,1575,0,0,21.2,2015-02-05 20:05:00
1576,1576,0,0,21.2,2015-02-05 20:06:00
1576,1576,0,0,21.2,2015-02-05 20:06:00
1577,1577,0,0,21.2,2015-02-05 20:06:59
1577,1577,0,0,21.2,2015-02-05 20:06:59
1578,1578,0,0,21.2,2015-02-05 20:08:00
1578,1578,0,0,21.2,2015-02-05 20:08:00
1579,1579,0,0,21.2,2015-02-05 20:09:00
1579,1579,0,0,21.2,2015-02-05 20:09:00
1580,1580,0,0,21.2,2015-02-05 20:10:00
1580,1580,0,0,21.2,2015-02-05 20:10:00
1581,1581,0,0,21.2,2015-02-05 20:10:59
1581,1581,0,0,21.2,2015-02-05 20:10:59
1582,1582,0,0,21.2,2015-02-05 20:12:00
1582,1582,0,0,21.2,2015-02-05 20:12:00
1583,1583,0,0,21.2,2015-02-05 20:12:59
1583,1583,0,0,21.2,2015-02-05 20:12:59
1584,1584,0,0,21.2,2015-02-05 20:13:59
1584,1584,0,0,21.2,2015-02-05 20:13:59
1585,1585,0,0,21.2,2015-02-05 20:15:00
1585,1585,0,0,21.2,2015-02-05 20:15:00
1586,1586,0,0,21.2,2015-02-05 20:16:00
1586,1586,0,0,21.2,2015-02-05 20:16:00
1587,1587,0,0,21.2,2015-02-05 20:17:00
1587,1587,0,0,21.2,2015-02-05 20:17:00
1588,1588,0,0,21.2,2015-02-05 20:18:00
1588,1588,0,0,21.2,2015-02-05 20:18:00
1589,1589,0,0,21.2,2015-02-05 20:19:00
1589,1589,0,0,21.2,2015-02-05 20:19:00
1590,1590,0,0,21.2,2015-02-05 20:19:59
1590,1590,0,0,21.2,2015-02-05 20:19:59
1591,1591,0,0,21.2,2015-02-05 20:21:00
1591,1591,0,0,21.2,2015-02-05 20:21:00
1592,1592,0,0,21.2,2015-02-05 20:22:00
1592,1592,0,0,21.2,2015-02-05 20:22:00
1593,1593,0,0,21.2,2015-02-05 20:23:00
1593,1593,0,0,21.2,2015-02-05 20:23:00
1594,1594,0,0,21.2,2015-02-05 20:23:59
1594,1594,0,0,21.2,2015-02-05 20:23:59
1595,1595,0,0,21.2,2015-02-05 20:25:00
1595,1595,0,0,21.2,2015-02-05 20:25:00
1596,1596,0,0,21.2,2015-02-05 20:25:59
1596,1596,0,0,21.2,2015-02-05 20:25:59
1597,1597,0,0,21.2,2015-02-05 20:26:59
1597,1597,0,0,21.2,2015-02-05 20:26:59
1598,1598,0,0,21.1,2015-02-05 20:28:00
1598,1598,0,0,21.1,2015-02-05 20:28:00
1599,1599,0,0,21.2,2015-02-05 20:29:00
1599,1599,0,0,21.2,2015-02-05 20:29:00
1600,1600,0,0,21.2,2015-02-05 20:30:00
1600,1600,0,0,21.2,2015-02-05 20:30:00
1601,1601,0,0,21.2,2015-02-05 20:31:00
1601,1601,0,0,21.2,2015-02-05 20:31:00
1602,1602,0,0,21.2,2015-02-05 20:31:59
1602,1602,0,0,21.2,2015-02-05 20:31:59
1603,1603,0,0,21.2,2015-02-05 20:32:59
1603,1603,0,0,21.2,2015-02-05 20:32:59
1604,1604,0,0,21.2,2015-02-05 20:34:00
1604,1604,0,0,21.2,2015-02-05 20:34:00
1605,1605,0,0,21.2,2015-02-05 20:35:00
1605,1605,0,0,21.2,2015-02-05 20:35:00
1606,1606,0,0,21.2,2015-02-05 20:36:00
1606,1606,0,0,21.2,2015-02-05 20:36:00
1607,1607,0,0,21.2,2015-02-05 20:37:00
1607,1607,0,0,21.2,2015-02-05 20:37:00
1608,1608,0,0,21.2,2015-02-05 20:38:00
1608,1608,0,0,21.2,2015-02-05 20:38:00
1609,1609,0,0,21.2,2015-02-05 20:38:59
1609,1609,0,0,21.2,2015-02-05 20:38:59
1610,1610,0,0,21.1,2015-02-05 20:39:59
1610,1610,0,0,21.1,2015-02-05 20:39:59
1611,1611,0,0,21.2,2015-02-05 20:41:00
1611,1611,0,0,21.2,2015-02-05 20:41:00
1612,1612,0,0,21.1,2015-02-05 20:42:00
1612,1612,0,0,21.1,2015-02-05 20:42:00
1613,1613,0,0,21.1,2015-02-05 20:43:00
1613,1613,0,0,21.1,2015-02-05 20:43:00
1614,1614,0,0,21.1,2015-02-05 20:44:00
1614,1614,0,0,21.1,2015-02-05 20:44:00
1615,1615,0,0,21.1,2015-02-05 20:44:59
1615,1615,0,0,21.1,2015-02-05 20:44:59
1616,1616,0,0,21,2015-02-05 20:45:59
1616,1616,0,0,21,2015-02-05 20:45:59
1617,1617,0,0,21,2015-02-05 20:47:00
1617,1617,0,0,21,2015-02-05 20:47:00
1618,1618,0,0,21,2015-02-05 20:48:00
1618,1618,0,0,21,2015-02-05 20:48:00
1619,1619,0,0,21,2015-02-05 20:49:00
1619,1619,0,0,21,2015-02-05 20:49:00
1620,1620,0,0,21,2015-02-05 20:50:00
1620,1620,0,0,21,2015-02-05 20:50:00
1621,1621,0,0,21,2015-02-05 20:51:00
1621,1621,0,0,21,2015-02-05 20:51:00
1622,1622,0,0,21,2015-02-05 20:51:59
1622,1622,0,0,21,2015-02-05 20:51:59
1623,1623,0,0,21,2015-02-05 20:53:00
1623,1623,0,0,21,2015-02-05 20:53:00
1624,1624,0,0,21,2015-02-05 20:54:00
1624,1624,0,0,21,2015-02-05 20:54:00
1625,1625,0,0,21,2015-02-05 20:55:00
1625,1625,0,0,21,2015-02-05 20:55:00
1626,1626,0,0,21,2015-02-05 20:55:59
1626,1626,0,0,21,2015-02-05 20:55:59
1627,1627,0,0,21,2015-02-05 20:57:00
1627,1627,0,0,21,2015-02-05 20:57:00
1628,1628,0,0,21,2015-02-05 20:57:59
1628,1628,0,0,21,2015-02-05 20:57:59
1629,1629,0,0,21,2015-02-05 20:58:59
1629,1629,0,0,21,2015-02-05 20:58:59
1630,1630,0,0,21,2015-02-05 21:00:00
1630,1630,0,0,21,2015-02-05 21:00:00
1631,1631,0,0,21,2015-02-05 21:01:00
1631,1631,0,0,21,2015-02-05 21:01:00
1632,1632,0,0,21,2015-02-05 21:02:00
1632,1632,0,0,21,2015-02-05 21:02:00
1633,1633,0,0,20.9,2015-02-05 21:03:00
1633,1633,0,0,20.9,2015-02-05 21:03:00
1634,1634,0,0,21,2015-02-05 21:04:00
1634,1634,0,0,21,2015-02-05 21:04:00
1635,1635,0,0,21,2015-02-05 21:04:59
1635,1635,0,0,21,2015-02-05 21:04:59
1636,1636,0,0,20.9,2015-02-05 21:06:00
1636,1636,0,0,20.9,2015-02-05 21:06:00
1637,1637,0,0,20.9,2015-02-05 21:07:00
1637,1637,0,0,20.9,2015-02-05 21:07:00
1638,1638,0,0,20.9,2015-02-05 21:08:00
1638,1638,0,0,20.9,2015-02-05 21:08:00
1639,1639,0,0,20.9,2015-02-05 21:08:59
1639,1639,0,0,20.9,2015-02-05 21:08:59
1640,1640,0,0,20.9,2015-02-05 21:10:00
1640,1640,0,0,20.9,2015-02-05 21:10:00
1641,1641,0,0,20.9,2015-02-05 21:10:59
1641,1641,0,0,20.9,2015-02-05 21:10:59
1642,1642,0,0,20.9,2015-02-05 21:11:59
1642,1642,0,0,20.9,2015-02-05 21:11:59
1643,1643,0,0,20.9,2015-02-05 21:13:00
1643,1643,0,0,20.9,2015-02-05 21:13:00
1644,1644,0,0,20.9,2015-02-05 21:14:00
1644,1644,0,0,20.9,2015-02-05 21:14:00
1645,1645,0,0,20.9,2015-02-05 21:15:00
1645,1645,0,0,20.9,2015-02-05 21:15:00
1646,1646,0,0,20.9,2015-02-05 21:16:00
1646,1646,0,0,20.9,2015-02-05 21:16:00
1647,1647,0,0,20.9,2015-02-05 21:16:59
1647,1647,0,0,20.9,2015-02-05 21:16:59
1648,1648,0,0,20.9,2015-02-05 21:17:59
1648,1648,0,0,20.9,2015-02-05 21:17:59
1649,1649,0,0,20.9,2015-02-05 21:19:00
1649,1649,0,0,20.9,2015-02-05 21:19:00
1650,1650,0,0,20.9,2015-02-05 21:20:00
1650,1650,0,0,20.9,2015-02-05 21:20:00
1651,1651,0,0,20.9,2015-02-05 21:21:00
1651,1651,0,0,20.9,2015-02-05 21:21:00
1652,1652,0,0,20.9,2015-02-05 21:22:00
1652,1652,0,0,20.9,2015-02-05 21:22:00
1653,1653,0,0,20.8,2015-02-05 21:23:00
1653,1653,0,0,20.8,2015-02-05 21:23:00
1654,1654,0,0,20.9,2015-02-05 21:23:59
1654,1654,0,0,20.9,2015-02-05 21:23:59
1655,1655,0,0,20.9,2015-02-05 21:24:59
1655,1655,0,0,20.9,2015-02-05 21:24:59
1656,1656,0,0,20.9,2015-02-05 21:26:00
1656,1656,0,0,20.9,2015-02-05 21:26:00
1657,1657,0,0,20.9,2015-02-05 21:27:00
1657,1657,0,0,20.9,2015-02-05 21:27:00
1658,1658,0,0,20.9,2015-02-05 21:28:00
1658,1658,0,0,20.9,2015-02-05 21:28:00
1659,1659,0,0,20.9,2015-02-05 21:29:00
1659,1659,0,0,20.9,2015-02-05 21:29:00
1660,1660,0,0,20.9,2015-02-05 21:29:59
1660,1660,0,0,20.9,2015-02-05 21:29:59
1661,1661,0,0,20.9,2015-02-05 21:30:59
1661,1661,0,0,20.9,2015-02-05 21:30:59
1662,1662,0,0,20.8,2015-02-05 21:32:00
1662,1662,0,0,20.8,2015-02-05 21:32:00
1663,1663,0,0,20.9,2015-02-05 21:33:00
1663,1663,0,0,20.9,2015-02-05 21:33:00
1664,1664,0,0,20.8,2015-02-05 21:34:00
1664,1664,0,0,20.8,2015-02-05 21:34:00
1665,1665,0,0,20.8,2015-02-05 21:35:00
1665,1665,0,0,20.8,2015-02-05 21:35:00
1666,1666,0,0,20.8,2015-02-05 21:36:00
1666,1666,0,0,20.8,2015-02-05 21:36:00
1667,1667,0,0,20.8,2015-02-05 21:36:59
1667,1667,0,0,20.8,2015-02-05 21:36:59
1668,1668,0,0,20.8,2015-02-05 21:38:00
1668,1668,0,0,20.8,2015-02-05 21:38:00
1669,1669,0,0,20.8,2015-02-05 21:39:00
1669,1669,0,0,20.8,2015-02-05 21:39:00
1670,1670,0,0,20.8,2015-02-05 21:40:00
1670,1670,0,0,20.8,2015-02-05 21:40:00
1671,1671,0,0,20.8,2015-02-05 21:40:59
1671,1671,0,0,20.8,2015-02-05 21:40:59
1672,1672,0,0,20.8,2015-02-05 21:42:00
1672,1672,0,0,20.8,2015-02-05 21:42:00
1673,1673,0,0,20.7,2015-02-05 21:42:59
1673,1673,0,0,20.7,2015-02-05 21:42:59
1674,1674,0,0,20.8,2015-02-05 21:43:59
1674,1674,0,0,20.8,2015-02-05 21:43:59
1675,1675,0,0,20.7,2015-02-05 21:45:00
1675,1675,0,0,20.7,2015-02-05 21:45:00
1676,1676,0,0,20.7,2015-02-05 21:46:00
1676,1676,0,0,20.7,2015-02-05 21:46:00
1677,1677,0,0,20.7,2015-02-05 21:47:00
1677,1677,0,0,20.7,2015-02-05 21:47:00
1678,1678,0,0,20.7,2015-02-05 21:48:00
1678,1678,0,0,20.7,2015-02-05 21:48:00
1679,1679,0,0,20.7,2015-02-05 21:49:00
1679,1679,0,0,20.7,2015-02-05 21:49:00
1680,1680,0,0,20.7,2015-02-05 21:49:59
1680,1680,0,0,20.7,2015-02-05 21:49:59
1681,1681,0,0,20.7,2015-02-05 21:51:00
1681,1681,0,0,20.7,2015-02-05 21:51:00
1682,1682,0,0,20.7,2015-02-05 21:52:00
1682,1682,0,0,20.7,2015-02-05 21:52:00
1683,1683,0,0,20.7,2015-02-05 21:53:00
1683,1683,0,0,20.7,2015-02-05 21:53:00
1684,1684,0,0,20.7,2015-02-05 21:53:59
1684,1684,0,0,20.7,2015-02-05 21:53:59
1685,1685,0,0,20.7,2015-02-05 21:55:00
1685,1685,0,0,20.7,2015-02-05 21:55:00
1686,1686,0,0,20.7,2015-02-05 21:55:59
1686,1686,0,0,20.7,2015-02-05 21:55:59
1687,1687,0,0,20.7,2015-02-05 21:56:59
1687,1687,0,0,20.7,2015-02-05 21:56:59
1688,1688,0,0,20.7,2015-02-05 21:58:00
1688,1688,0,0,20.7,2015-02-05 21:58:00
1689,1689,0,0,20.7,2015-02-05 21:59:00
1689,1689,0,0,20.7,2015-02-05 21:59:00
1690,1690,0,0,20.7,2015-02-05 22:00:00
1690,1690,0,0,20.7,2015-02-05 22:00:00
1691,1691,0,0,20.7,2015-02-05 22:01:00
1691,1691,0,0,20.7,2015-02-05 22:01:00
1692,1692,0,0,20.6,2015-02-05 22:01:59
1692,1692,0,0,20.6,2015-02-05 22:01:59
1693,1693,0,0,20.7,2015-02-05 22:02:59
1693,1693,0,0,20.7,2015-02-05 22:02:59
1694,1694,0,0,20.6,2015-02-05 22:04:00
1694,1694,0,0,20.6,2015-02-05 22:04:00
1695,1695,0,0,20.6,2015-02-05 22:05:00
1695,1695,0,0,20.6,2015-02-05 22:05:00
1696,1696,0,0,20.6,2015-02-05 22:06:00
1696,1696,0,0,20.6,2015-02-05 22:06:00
1697,1697,0,0,20.6,2015-02-05 22:07:00
1697,1697,0,0,20.6,2015-02-05 22:07:00
1698,1698,0,0,20.6,2015-02-05 22:08:00
1698,1698,0,0,20.6,2015-02-05 22:08:00
1699,1699,0,0,20.6,2015-02-05 22:08:59
1699,1699,0,0,20.6,2015-02-05 22:08:59
1700,1700,0,0,20.6,2015-02-05 22:09:59
1700,1700,0,0,20.6,2015-02-05 22:09:59
1701,1701,0,0,20.6,2015-02-05 22:11:00
1701,1701,0,0,20.6,2015-02-05 22:11:00
1702,1702,0,0,20.6,2015-02-05 22:12:00
1702,1702,0,0,20.6,2015-02-05 22:12:00
1703,1703,0,0,20.6,2015-02-05 22:13:00
1703,1703,0,0,20.6,2015-02-05 22:13:00
1704,1704,0,0,20.6,2015-02-05 22:14:00
1704,1704,0,0,20.6,2015-02-05 22:14:00
1705,1705,0,0,20.6,2015-02-05 22:14:59
1705,1705,0,0,20.6,2015-02-05 22:14:59
1706,1706,0,0,20.6,2015-02-05 22:15:59
1706,1706,0,0,20.6,2015-02-05 22:15:59
1707,1707,0,0,20.6,2015-02-05 22:17:00
1707,1707,0,0,20.6,2015-02-05 22:17:00
1708,1708,0,0,20.6,2015-02-05 22:18:00
1708,1708,0,0,20.6,2015-02-05 22:18:00
1709,1709,0,0,20.6,2015-02-05 22:19:00
1709,1709,0,0,20.6,2015-02-05 22:19:00
1710,1710,0,0,20.6,2015-02-05 22:20:00
1710,1710,0,0,20.6,2015-02-05 22:20:00
1711,1711,0,0,20.6,2015-02-05 22:21:00
1711,1711,0,0,20.6,2015-02-05 22:21:00
1712,1712,0,0,20.6,2015-02-05 22:21:59
1712,1712,0,0,20.6,2015-02-05 22:21:59
1713,1713,0,0,20.6,2015-02-05 22:23:00
1713,1713,0,0,20.6,2015-02-05 22:23:00
1714,1714,0,0,20.6,2015-02-05 22:24:00
1714,1714,0,0,20.6,2015-02-05 22:24:00
1715,1715,0,0,20.6,2015-02-05 22:25:00
1715,1715,0,0,20.6,2015-02-05 22:25:00
1716,1716,0,0,20.6,2015-02-05 22:25:59
1716,1716,0,0,20.6,2015-02-05 22:25:59
1717,1717,0,0,20.6,2015-02-05 22:27:00
1717,1717,0,0,20.6,2015-02-05 22:27:00
1718,1718,0,0,20.6,2015-02-05 22:27:59
1718,1718,0,0,20.6,2015-02-05 22:27:59
1719,1719,0,0,20.5,2015-02-05 22:28:59
1719,1719,0,0,20.5,2015-02-05 22:28:59
1720,1720,0,0,20.5,2015-02-05 22:30:00
1720,1720,0,0,20.5,2015-02-05 22:30:00
1721,1721,0,0,20.6,2015-02-05 22:31:00
1721,1721,0,0,20.6,2015-02-05 22:31:00
1722,1722,0,0,20.6,2015-02-05 22:32:00
1722,1722,0,0,20.6,2015-02-05 22:32:00
1723,1723,0,0,20.6,2015-02-05 22:33:00
1723,1723,0,0,20.6,2015-02-05 22:33:00
1724,1724,0,0,20.6,2015-02-05 22:34:00
1724,1724,0,0,20.6,2015-02-05 22:34:00
1725,1725,0,0,20.5,2015-02-05 22:34:59
1725,1725,0,0,20.5,2015-02-05 22:34:59
1726,1726,0,0,20.6,2015-02-05 22:36:00
1726,1726,0,0,20.6,2015-02-05 22:36:00
1727,1727,0,0,20.6,2015-02-05 22:37:00
1727,1727,0,0,20.6,2015-02-05 22:37:00
1728,1728,0,0,20.6,2015-02-05 22:38:00
1728,1728,0,0,20.6,2015-02-05 22:38:00
1729,1729,0,0,20.5,2015-02-05 22:38:59
1729,1729,0,0,20.5,2015-02-05 22:38:59
1730,1730,0,0,20.6,2015-02-05 22:40:00
1730,1730,0,0,20.6,2015-02-05 22:40:00
1731,1731,0,0,20.6,2015-02-05 22:40:59
1731,1731,0,0,20.6,2015-02-05 22:40:59
1732,1732,0,0,20.5,2015-02-05 22:41:59
1732,1732,0,0,20.5,2015-02-05 22:41:59
1733,1733,0,0,20.6,2015-02-05 22:43:00
1733,1733,0,0,20.6,2015-02-05 22:43:00
1734,1734,0,0,20.6,2015-02-05 22:44:00
1734,1734,0,0,20.6,2015-02-05 22:44:00
1735,1735,0,0,20.5,2015-02-05 22:45:00
1735,1735,0,0,20.5,2015-02-05 22:45:00
1736,1736,0,0,20.5,2015-02-05 22:46:00
1736,1736,0,0,20.5,2015-02-05 22:46:00
1737,1737,0,0,20.5,2015-02-05 22:46:59
1737,1737,0,0,20.5,2015-02-05 22:46:59
1738,1738,0,0,20.6,2015-02-05 22:47:59
1738,1738,0,0,20.6,2015-02-05 22:47:59
1739,1739,0,0,20.5,2015-02-05 22:49:00
1739,1739,0,0,20.5,2015-02-05 22:49:00
1740,1740,0,0,20.5,2015-02-05 22:50:00
1740,1740,0,0,20.5,2015-02-05 22:50:00
1741,1741,0,0,20.5,2015-02-05 22:51:00
1741,1741,0,0,20.5,2015-02-05 22:51:00
1742,1742,0,0,20.5,2015-02-05 22:52:00
1742,1742,0,0,20.5,2015-02-05 22:52:00
1743,1743,0,0,20.5,2015-02-05 22:53:00
1743,1743,0,0,20.5,2015-02-05 22:53:00
1744,1744,0,0,20.5,2015-02-05 22:53:59
1744,1744,0,0,20.5,2015-02-05 22:53:59
1745,1745,0,0,20.5,2015-02-05 22:54:59
1745,1745,0,0,20.5,2015-02-05 22:54:59
1746,1746,0,0,20.5,2015-02-05 22:56:00
1746,1746,0,0,20.5,2015-02-05 22:56:00
1747,1747,0,0,20.5,2015-02-05 22:57:00
1747,1747,0,0,20.5,2015-02-05 22:57:00
1748,1748,0,0,20.5,2015-02-05 22:58:00
1748,1748,0,0,20.5,2015-02-05 22:58:00
1749,1749,0,0,20.5,2015-02-05 22:59:00
1749,1749,0,0,20.5,2015-02-05 22:59:00
1750,1750,0,0,20.5,2015-02-05 22:59:59
1750,1750,0,0,20.5,2015-02-05 22:59:59
1751,1751,0,0,20.5,2015-02-05 23:00:59
1751,1751,0,0,20.5,2015-02-05 23:00:59
1752,1752,0,0,20.5,2015-02-05 23:02:00
1752,1752,0,0,20.5,2015-02-05 23:02:00
1753,1753,0,0,20.5,2015-02-05 23:03:00
1753,1753,0,0,20.5,2015-02-05 23:03:00
1754,1754,0,0,20.5,2015-02-05 23:04:00
1754,1754,0,0,20.5,2015-02-05 23:04:00
1755,1755,0,0,20.5,2015-02-05 23:05:00
1755,1755,0,0,20.5,2015-02-05 23:05:00
1756,1756,0,0,20.5,2015-02-05 23:06:00
1756,1756,0,0,20.5,2015-02-05 23:06:00
1757,1757,0,0,20.5,2015-02-05 23:06:59
1757,1757,0,0,20.5,2015-02-05 23:06:59
1758,1758,0,0,20.5,2015-02-05 23:08:00
1758,1758,0,0,20.5,2015-02-05 23:08:00
1759,1759,0,0,20.5,2015-02-05 23:09:00
1759,1759,0,0,20.5,2015-02-05 23:09:00
1760,1760,0,0,20.5,2015-02-05 23:10:00
1760,1760,0,0,20.5,2015-02-05 23:10:00
1761,1761,0,0,20.4,2015-02-05 23:10:59
1761,1761,0,0,20.4,2015-02-05 23:10:59
1762,1762,0,0,20.5,2015-02-05 23:12:00
1762,1762,0,0,20.5,2015-02-05 23:12:00
1763,1763,0,0,20.5,2015-02-05 23:12:59
1763,1763,0,0,20.5,2015-02-05 23:12:59
1764,1764,0,0,20.4,2015-02-05 23:13:59
1764,1764,0,0,20.4,2015-02-05 23:13:59
1765,1765,0,0,20.4,2015-02-05 23:15:00
1765,1765,0,0,20.4,2015-02-05 23:15:00
1766,1766,0,0,20.4,2015-02-05 23:16:00
1766,1766,0,0,20.4,2015-02-05 23:16:00
1767,1767,0,0,20.4,2015-02-05 23:17:00
1767,1767,0,0,20.4,2015-02-05 23:17:00
1768,1768,0,0,20.4,2015-02-05 23:18:00
1768,1768,0,0,20.4,2015-02-05 23:18:00
1769,1769,0,0,20.4,2015-02-05 23:19:00
1769,1769,0,0,20.4,2015-02-05 23:19:00
1770,1770,0,0,20.4,2015-02-05 23:19:59
1770,1770,0,0,20.4,2015-02-05 23:19:59
1771,1771,0,0,20.4,2015-02-05 23:21:00
1771,1771,0,0,20.4,2015-02-05 23:21:00
1772,1772,0,0,20.4,2015-02-05 23:22:00
1772,1772,0,0,20.4,2015-02-05 23:22:00
1773,1773,0,0,20.4,2015-02-05 23:23:00
1773,1773,0,0,20.4,2015-02-05 23:23:00
1774,1774,0,0,20.4,2015-02-05 23:23:59
1774,1774,0,0,20.4,2015-02-05 23:23:59
1775,1775,0,0,20.4,2015-02-05 23:25:00
1775,1775,0,0,20.4,2015-02-05 23:25:00
1776,1776,0,0,20.4,2015-02-05 23:25:59
1776,1776,0,0,20.4,2015-02-05 23:25:59
1777,1777,0,0,20.4,2015-02-05 23:26:59
1777,1777,0,0,20.4,2015-02-05 23:26:59
1778,1778,0,0,20.4,2015-02-05 23:28:00
1778,1778,0,0,20.4,2015-02-05 23:28:00
1779,1779,0,0,20.4,2015-02-05 23:29:00
1779,1779,0,0,20.4,2015-02-05 23:29:00
1780,1780,0,0,20.4,2015-02-05 23:30:00
1780,1780,0,0,20.4,2015-02-05 23:30:00
1781,1781,0,0,20.4,2015-02-05 23:31:00
1781,1781,0,0,20.4,2015-02-05 23:31:00
1782,1782,0,0,20.4,2015-02-05 23:31:59
1782,1782,0,0,20.4,2015-02-05 23:31:59
1783,1783,0,0,20.4,2015-02-05 23:32:59
1783,1783,0,0,20.4,2015-02-05 23:32:59
1784,1784,0,0,20.4,2015-02-05 23:34:00
1784,1784,0,0,20.4,2015-02-05 23:34:00
1785,1785,0,0,20.3,2015-02-05 23:35:00
1785,1785,0,0,20.3,2015-02-05 23:35:00
1786,1786,0,0,20.4,2015-02-05 23:36:00
1786,1786,0,0,20.4,2015-02-05 23:36:00
1787,1787,0,0,20.3,2015-02-05 23:37:00
1787,1787,0,0,20.3,2015-02-05 23:37:00
1788,1788,0,0,20.3,2015-02-05 23:38:00
1788,1788,0,0,20.3,2015-02-05 23:38:00
1789,1789,0,0,20.3,2015-02-05 23:38:59
1789,1789,0,0,20.3,2015-02-05 23:38:59
1790,1790,0,0,20.3,2015-02-05 23:39:59
1790,1790,0,0,20.3,2015-02-05 23:39:59
1791,1791,0,0,20.3,2015-02-05 23:41:00
1791,1791,0,0,20.3,2015-02-05 23:41:00
1792,1792,0,0,20.3,2015-02-05 23:42:00
1792,1792,0,0,20.3,2015-02-05 23:42:00
1793,1793,0,0,20.3,2015-02-05 23:43:00
1793,1793,0,0,20.3,2015-02-05 23:43:00
1794,1794,0,0,20.3,2015-02-05 23:44:00
1794,1794,0,0,20.3,2015-02-05 23:44:00
1795,1795,0,0,20.3,2015-02-05 23:44:59
1795,1795,0,0,20.3,2015-02-05 23:44:59
1796,1796,0,0,20.3,2015-02-05 23:45:59
1796,1796,0,0,20.3,2015-02-05 23:45:59
1797,1797,0,0,20.3,2015-02-05 23:47:00
1797,1797,0,0,20.3,2015-02-05 23:47:00
1798,1798,0,0,20.3,2015-02-05 23:48:00
1798,1798,0,0,20.3,2015-02-05 23:48:00
1799,1799,0,0,20.3,2015-02-05 23:49:00
1799,1799,0,0,20.3,2015-02-05 23:49:00
1800,1800,0,0,20.3,2015-02-05 23:50:00
1800,1800,0,0,20.3,2015-02-05 23:50:00
1801,1801,0,0,20.2,2015-02-05 23:51:00
1801,1801,0,0,20.2,2015-02-05 23:51:00
1802,1802,0,0,20.3,2015-02-05 23:51:59
1802,1802,0,0,20.3,2015-02-05 23:51:59
1803,1803,0,0,20.3,2015-02-05 23:53:00
1803,1803,0,0,20.3,2015-02-05 23:53:00
1804,1804,0,0,20.3,2015-02-05 23:54:00
1804,1804,0,0,20.3,2015-02-05 23:54:00
1805,1805,0,0,20.3,2015-02-05 23:55:00
1805,1805,0,0,20.3,2015-02-05 23:55:00
